id_municipio,Municipio,muni_clean,provincia,poblacion,censo,1_avance,particip_1_avance,2_avance,particip_2_avance,total_votantes,particip_total,v_nulos,votos_validos,v_blanco,total_votos_candid,ganador,por_ganador,segundo,por_segundo,PSOE,PP,Cs,Podemos,VOX,UPL,XAV,Otros,psoe_por,pp_por,cs_por,podemos_por,vox_por,upl_por,xav_por,otros_por
09137,FUENTELCÉSPED,Fuentelcésped,Burgos,257,179,66,"36,9",102,"57,0",134,"74,9",2,132,2,130,PP,"30,3",PSOE,"25,0",33,40,21,11,17,0,0,8,"25,0","30,3","15,9","8,3","12,9","0,0","0,0","6,1"
09138,FUENTELISENDO,Fuentelisendo,Burgos,106,87,29,"33,3",43,"49,4",70,"80,5",1,69,0,69,PP,"50,7",PSOE,"24,6",17,35,10,2,5,0,0,0,"24,6","50,7","14,5","2,9","7,2","0,0","0,0","0,0"
09139,FUENTEMOLINOS,Fuentemolinos,Burgos,99,97,43,"44,3",58,"59,8",79,"81,4",1,78,1,71,PSOE,"39,7",PP,"30,8",31,24,6,0,8,0,0,2,"39,7","30,8","7,7","0,0","10,3","0,0","0,0","2,6"
09140,FUENTENEBRO,Fuentenebro,Burgos,150,115,39,"33,9",55,"47,8",78,"67,8",1,77,2,75,PSOE,"41,6",PP,"29,9",32,23,8,2,5,0,0,5,"41,6","29,9","10,4","2,6","6,5","0,0","0,0","6,5"
09141,FUENTESPINA,Fuentespina,Burgos,770,602,210,"34,9",349,"58,0",481,"79,9",4,477,12,465,PSOE,"41,1",PP,"31,9",196,152,80,18,11,0,0,8,"41,1","31,9","16,8","3,8","2,3","0,0","0,0","1,7"
09143,GALBARROS,Galbarros,Burgos,30,29,6,"20,7",16,"55,2",21,"72,4",0,21,0,21,PP,"71,4",PSOE,"14,3",3,15,2,1,0,0,0,0,"14,3","71,4","9,5","4,8","0,0","0,0","0,0","0,0"
09144,LA GALLEGA,La Gallega,Burgos,44,44,15,"34,1",27,"61,4",39,"88,6",0,39,0,39,PP,"41,0",PP,"41,0",4,16,16,0,3,0,0,0,"10,3","41,0","41,0","0,0","7,7","0,0","0,0","0,0"
09148,GRIJALBA,Grijalba,Burgos,111,77,15,"19,5",42,"54,5",60,"77,9",0,60,5,55,PP,"40,0",PSOE,"33,3",20,24,4,4,0,0,0,3,"33,3","40,0","6,7","6,7","0,0","0,0","0,0","5,0"
09149,GRISALEÑA,Grisaleña,Burgos,65,35,20,"57,1",26,"74,3",30,"85,7",0,30,0,30,PP,"36,7",Cs,"33,3",8,11,10,1,0,0,0,0,"26,7","36,7","33,3","3,3","0,0","0,0","0,0","0,0"
09151,GUMIEL DE IZÁN,Gumiel de Izán,Burgos,556,444,203,"45,7",304,"68,5",400,"90,1",3,397,5,392,PSOE,"40,1",PP,"31,7",159,126,69,21,9,0,0,8,"40,1","31,7","17,4","5,3","2,3","0,0","0,0","2,0"
09152,GUMIEL DE MERCADO,Gumiel de Mercado,Burgos,374,247,126,"51,0",168,"68,0",202,"81,8",1,201,0,201,PP,"49,3",PSOE,"34,3",69,99,12,12,5,0,0,4,"34,3","49,3","6,0","6,0","2,5","0,0","0,0","2,0"
09154,HACINAS,Hacinas,Burgos,151,123,47,"38,2",80,"65,0",97,"78,9",2,95,2,93,PP,"32,6",PSOE,"31,6",30,31,24,1,6,0,0,1,"31,6","32,6","25,3","1,1","6,3","0,0","0,0","1,1"
09155,HAZA,Haza,Burgos,28,25,5,"20,0",13,"52,0",18,"72,0",1,17,0,17,Cs,"58,8",PSOE,"23,5",4,3,10,0,0,0,0,0,"23,5","17,6","58,8","0,0","0,0","0,0","0,0","0,0"
09159,HONTANAS,Hontanas,Burgos,72,61,25,"41,0",36,"59,0",48,"78,7",2,46,1,45,PP,"47,8",VOX,"15,2",6,22,6,2,7,0,0,2,"13,0","47,8","13,0","4,3","15,2","0,0","0,0","4,3"
09160,HONTANGAS,Hontangas,Burgos,91,80,37,"46,3",55,"68,8",67,"83,8",0,67,0,67,PP,"43,3",Cs,"26,9",14,29,18,3,3,0,0,0,"20,9","43,3","26,9","4,5","4,5","0,0","0,0","0,0"
09162,HONTORIA DE LA CANTERA,Hontoria de la Cantera,Burgos,153,132,33,"25,0",70,"53,0",102,"77,3",1,101,0,101,PP,"36,6",PSOE,"28,7",29,37,16,16,0,0,0,3,"28,7","36,6","15,8","15,8","0,0","0,0","0,0","3,0"
09163,HONTORIA DEL PINAR,Hontoria del Pinar,Burgos,644,579,258,"44,6",381,"65,8",483,"83,4",3,480,9,471,PSOE,"41,9",PP,"35,2",201,169,59,15,26,0,0,1,"41,9","35,2","12,3","3,1","5,4","0,0","0,0","0,2"
09164,HONTORIA DE VALDEARADOS,Hontoria de Valdearados,Burgos,169,149,61,"40,9",98,"65,8",115,"77,2",2,113,1,112,Cs,"32,7",PP,"31,9",24,36,37,4,10,0,0,1,"21,2","31,9","32,7","3,5","8,8","0,0","0,0","0,9"
09166,LAS HORMAZAS,Las Hormazas,Burgos,98,98,28,"28,6",68,"69,4",86,"87,8",1,85,2,83,PP,"55,3",VOX,"12,9",10,47,10,5,11,0,0,0,"11,8","55,3","11,8","5,9","12,9","0,0","0,0","0,0"
09167,HORNILLOS DEL CAMINO,Hornillos del Camino,Burgos,56,54,25,"46,3",33,"61,1",43,"79,6",3,40,1,39,PP,"55,0",Cs,"17,5",4,22,7,3,2,0,0,1,"10,0","55,0","17,5","7,5","5,0","0,0","0,0","2,5"
09168,LA HORRA,La Horra,Burgos,312,270,147,"54,4",173,"64,1",204,"75,6",1,203,3,200,PSOE,"53,2",PP,"22,7",108,46,25,5,10,0,0,6,"53,2","22,7","12,3","2,5","4,9","0,0","0,0","3,0"
09169,HORTIGÜELA,Hortigüela,Burgos,100,98,51,"52,0",70,"71,4",81,"82,7",1,80,1,79,PP,"36,3",PSOE,"35,0",28,29,13,3,1,0,0,5,"35,0","36,3","16,3","3,8","1,3","0,0","0,0","6,3"
09170,HOYALES DE ROA,Hoyales de Roa,Burgos,226,209,82,"39,2",123,"58,9",166,"79,4",4,162,2,160,PP,"31,5",Cs,"24,1",38,51,39,7,16,0,0,9,"23,5","31,5","24,1","4,3","9,9","0,0","0,0","5,6"
09172,HUÉRMECES,Huérmeces,Burgos,164,166,67,"40,4",99,"59,6",122,"73,5",0,122,0,115,PP,"36,9",PSOE,"31,1",38,45,17,4,4,0,0,7,"31,1","36,9","13,9","3,3","3,3","0,0","0,0","5,7"
09173,HUERTA DE ARRIBA,Huerta de Arriba,Burgos,128,127,60,"47,2",82,"64,6",107,"84,3",0,107,0,107,PP,"43,0",PSOE,"27,1",29,46,15,4,11,0,0,2,"27,1","43,0","14,0","3,7","10,3","0,0","0,0","1,9"
09174,HUERTA DE REY,Huerta de Rey,Burgos,908,778,334,"42,9",488,"62,7",595,"76,5",9,586,4,582,PSOE,"36,3",PP,"28,2",213,165,127,42,26,0,0,9,"36,3","28,2","21,7","7,2","4,4","0,0","0,0","1,5"
09174,NEILA,Huerta de Rey,Burgos,908,139,70,"50,4",91,"65,5",113,"81,3",3,110,2,108,PSOE,"39,1",PP,"33,6",43,37,18,6,4,0,0,0,"39,1","33,6","16,4","5,5","3,6","0,0","0,0","0,0"
09175,HUMADA,Humada,Burgos,123,119,44,"37,0",69,"58,0",80,"67,2",0,80,1,79,PP,"50,0",PSOE,"23,8",19,40,11,4,3,0,0,2,"23,8","50,0","13,8","5,0","3,8","0,0","0,0","2,5"
09175,OLMEDILLO DE ROA,Humada,Burgos,123,140,61,"43,6",92,"65,7",113,"80,7",1,112,1,111,PSOE,"38,4",PP,"37,5",43,42,14,8,3,0,0,1,"38,4","37,5","12,5","7,1","2,7","0,0","0,0","0,9"
09176,OLMILLOS DE MUÑÓ,Hurones,Burgos,57,35,16,"45,7",21,"60,0",26,"74,3",0,26,0,26,PP,"65,4",Cs,"15,4",1,17,4,0,3,0,0,1,"3,8","65,4","15,4","0,0","11,5","0,0","0,0","3,8"
09176,HURONES,Hurones,Burgos,57,59,26,"44,1",33,"55,9",50,"84,7",2,48,2,46,PP,"50,0",PSOE,"18,8",9,24,6,3,4,0,0,0,"18,8","50,0","12,5","6,3","8,3","0,0","0,0","0,0"
09177,OÑA,Ibeas de Juarros,Burgos,1438,942,312,"33,1",436,"46,3",581,"61,7",17,564,3,561,PSOE,"48,9",PP,"29,6",276,167,69,27,12,0,0,10,"48,9","29,6","12,2","4,8","2,1","0,0","0,0","1,8"
09177,IBEAS DE JUARROS,Ibeas de Juarros,Burgos,1438,1134,394,"34,7",557,"49,1",756,"66,7",5,751,11,740,PP,"34,5",PSOE,"28,9",217,259,125,45,82,0,0,12,"28,9","34,5","16,6","6,0","10,9","0,0","0,0","1,6"
09178,IBRILLOS,Ibrillos,Burgos,37,41,15,"36,6",19,"46,3",25,"61,0",0,25,0,25,PP,"44,0",PSOE,"36,0",9,11,3,2,0,0,0,0,"36,0","44,0","12,0","8,0","0,0","0,0","0,0","0,0"
09179,IGLESIARRUBIA,Iglesiarrubia,Burgos,43,38,8,"21,1",19,"50,0",30,"78,9",0,30,0,30,PP,"53,3",PSOE,"33,3",10,16,2,0,0,0,0,2,"33,3","53,3","6,7","0,0","0,0","0,0","0,0","6,7"
09179,OQUILLAS,Iglesiarrubia,Burgos,43,47,15,"31,9",25,"53,2",32,"68,1",0,32,0,32,PP,"50,0",Cs,"28,1",5,16,9,0,2,0,0,0,"15,6","50,0","28,1","0,0","6,3","0,0","0,0","0,0"
09180,ORBANEJA RIOPICO,Iglesias,Burgos,146,245,85,"34,7",127,"51,8",172,"70,2",0,172,3,169,PSOE,"29,1",Cs,"23,8",50,32,41,15,16,0,0,15,"29,1","18,6","23,8","8,7","9,3","0,0","0,0","8,7"
09180,IGLESIAS,Iglesias,Burgos,146,132,45,"34,1",76,"57,6",98,"74,2",3,95,1,94,PSOE,"31,6",PP,"28,4",30,27,18,7,6,0,0,6,"31,6","28,4","18,9","7,4","6,3","0,0","0,0","6,3"
09181,ISAR,Isar,Burgos,291,278,92,"33,1",155,"55,8",214,"77,0",0,214,3,211,PP,"45,3",PSOE,"23,8",51,97,37,8,13,0,0,5,"23,8","45,3","17,3","3,7","6,1","0,0","0,0","2,3"
09182,ITERO DEL CASTILLO,Itero del Castillo,Burgos,82,75,45,"60,0",59,"78,7",62,"82,7",0,62,3,59,PP,"58,1",PSOE,"21,0",13,36,7,0,0,0,0,3,"21,0","58,1","11,3","0,0","0,0","0,0","0,0","4,8"
09182,PADILLA DE ABAJO,Itero del Castillo,Burgos,82,67,34,"50,7",40,"59,7",49,"73,1",1,48,2,46,PP,"45,8",PSOE,"39,6",19,22,3,0,2,0,0,0,"39,6","45,8","6,3","0,0","4,2","0,0","0,0","0,0"
09183,PADILLA DE ARRIBA,Jaramillo de la Fuente,Burgos,42,73,29,"39,7",41,"56,2",49,"67,1",1,48,0,48,PP,"35,4",PSOE,"25,0",12,17,8,5,2,0,0,4,"25,0","35,4","16,7","10,4","4,2","0,0","0,0","8,3"
09183,JARAMILLO DE LA FUENTE,Jaramillo de la Fuente,Burgos,42,45,24,"53,3",29,"64,4",35,"77,8",0,35,2,33,PP,"51,4",PSOE,"28,6",10,18,4,0,0,0,0,1,"28,6","51,4","11,4","0,0","0,0","0,0","0,0","2,9"
09184,PADRONES DE BUREBA,Jaramillo Quemado,Burgos,10,45,17,"37,8",29,"64,4",41,"91,1",0,41,1,40,PSOE,"51,2",PP,"14,6",21,6,5,6,0,0,0,2,"51,2","14,6","12,2","14,6","0,0","0,0","0,0","4,9"
09184,JARAMILLO QUEMADO,Jaramillo Quemado,Burgos,10,7,2,"28,6",4,"57,1",6,"85,7",0,6,0,6,PP,"33,3",PP,"33,3",1,2,1,2,0,0,0,0,"16,7","33,3","16,7","33,3","0,0","0,0","0,0","0,0"
09189,PALACIOS DE LA SIERRA,Junta de Traslaloma,Burgos,123,608,186,"30,6",323,"53,1",421,"69,2",6,415,8,407,PP,"32,8",PSOE,"32,0",133,136,75,29,25,0,0,9,"32,0","32,8","18,1","7,0","6,0","0,0","0,0","2,2"
09189,JUNTA DE TRASLALOMA,Junta de Traslaloma,Burgos,123,126,64,"50,8",85,"67,5",105,"83,3",6,99,1,98,PP,"49,5",PSOE,"30,3",30,49,7,6,6,0,0,0,"30,3","49,5","7,1","6,1","6,1","0,0","0,0","0,0"
09190,JUNTA DE VILLALBA DE LOSA,Junta de Villalba de Losa,Burgos,87,86,40,"46,5",48,"55,8",73,"84,9",1,72,1,71,PP,"36,1",PSOE,"29,2",21,26,2,9,8,0,0,5,"29,2","36,1","2,8","12,5","11,1","0,0","0,0","6,9"
09190,PALACIOS DE RIOPISUERGA,Junta de Villalba de Losa,Burgos,87,22,8,"36,4",14,"63,6",21,"95,5",0,21,0,21,PP,"47,6",PSOE,"42,9",9,10,2,0,0,0,0,0,"42,9","47,6","9,5","0,0","0,0","0,0","0,0","0,0"
09191,PALAZUELOS DE LA SIERRA,Jurisdicción de Lara,Burgos,31,78,39,"50,0",56,"71,8",65,"83,3",1,64,0,64,PP,"42,2",Cs,"29,7",14,27,19,1,2,0,0,1,"21,9","42,2","29,7","1,6","3,1","0,0","0,0","1,6"
09191,JURISDICCION DE LARA,Jurisdicción de Lara,Burgos,31,32,18,"56,3",22,"68,8",28,"87,5",0,28,0,28,PP,"57,1",PSOE,"32,1",9,16,1,1,1,0,0,0,"32,1","57,1","3,6","3,6","3,6","0,0","0,0","0,0"
09192,JURISDICCIÓN DE SAN ZADORNIL,Jurisdicción de San Zadornil,Burgos,62,54,31,"57,4",45,"83,3",51,"94,4",1,50,0,50,PP,"46,0",PSOE,"22,0",11,23,4,8,0,0,0,4,"22,0","46,0","8,0","16,0","0,0","0,0","0,0","8,0"
09192,PALAZUELOS DE MUÑÓ,Jurisdicción de San Zadornil,Burgos,62,49,9,"18,4",31,"63,3",38,"77,6",1,37,1,36,PSOE,"35,1",PP,"32,4",13,12,5,2,4,0,0,0,"35,1","32,4","13,5","5,4","10,8","0,0","0,0","0,0"
09194,PARTIDO DE LA SIERRA EN TOBALINA,Lerma,Burgos,2609,84,39,"46,4",51,"60,7",76,"90,5",1,75,2,73,PP,"46,7",PSOE,"25,3",19,35,14,2,0,0,0,3,"25,3","46,7","18,7","2,7","0,0","0,0","0,0","4,0"
09194,PARDILLA,Lerma,Burgos,2609,104,44,"42,3",63,"60,6",87,"83,7",5,82,1,81,PSOE,"30,5",PSOE,"30,5",25,25,19,3,6,0,0,3,"30,5","30,5","23,2","3,7","7,3","0,0","0,0","3,7"
09194,PANCORBO,Lerma,Burgos,2609,364,147,"40,4",213,"58,5",279,"76,6",5,274,12,262,PP,"28,8",Cs,"28,1",54,79,77,28,14,0,0,10,"19,7","28,8","28,1","10,2","5,1","0,0","0,0","3,6"
09194,LERMA,Lerma,Burgos,2609,1967,714,"36,3",1054,"53,6",1403,"71,3",9,1394,17,1377,PSOE,"34,5",PP,"32,5",481,453,253,108,51,0,0,31,"34,5","32,5","18,1","7,7","3,7","0,0","0,0","2,2"
09194,PAMPLIEGA,Lerma,Burgos,2609,257,121,"47,1",173,"67,3",217,"84,4",2,215,1,214,PSOE,"38,6",PP,"28,8",83,62,12,11,42,0,0,4,"38,6","28,8","5,6","5,1","19,5","0,0","0,0","1,9"
09195,LLANO DE BUREBA,Llano de Bureba,Burgos,53,55,22,"40,0",38,"69,1",48,"87,3",0,48,1,47,PSOE,"35,4",PP,"29,2",17,14,8,1,4,0,0,3,"35,4","29,2","16,7","2,1","8,3","0,0","0,0","6,3"
09195,PEDROSA DE DUERO,Llano de Bureba,Burgos,53,332,129,"38,9",189,"56,9",254,"76,5",5,249,2,247,PP,"40,2",PSOE,"32,5",81,100,35,14,7,0,0,10,"32,5","40,2","14,1","5,6","2,8","0,0","0,0","4,0"
09196,MADRIGAL DEL MONTE,Madrigal del Monte,Burgos,155,134,54,"40,3",75,"56,0",101,"75,4",0,101,3,98,PSOE,"51,5",PP,"31,7",52,32,9,2,2,0,0,1,"51,5","31,7","8,9","2,0","2,0","0,0","0,0","1,0"
09197,MADRIGALEJO DEL MONTE,Madrigalejo del Monte,Burgos,179,138,42,"30,4",67,"48,6",96,"69,6",0,96,1,95,PP,"40,6",PSOE,"22,9",22,39,14,6,8,0,0,6,"22,9","40,6","14,6","6,3","8,3","0,0","0,0","6,3"
09198,MAHAMUD,Mahamud,Burgos,111,99,32,"32,3",58,"58,6",82,"82,8",1,81,0,81,PSOE,"39,5",PP,"23,5",32,19,16,4,3,0,0,7,"39,5","23,5","19,8","4,9","3,7","0,0","0,0","8,6"
09199,MAMBRILLA DE CASTREJÓN,Mambrilla de Castrejón,Burgos,104,94,40,"42,6",60,"63,8",80,"85,1",0,80,0,80,PP,"40,0",PSOE,"27,5",22,32,11,0,12,0,0,3,"27,5","40,0","13,8","0,0","15,0","0,0","0,0","3,8"
09199,PEDROSA DEL PÁRAMO,Mambrilla de Castrejón,Burgos,104,85,33,"38,8",57,"67,1",69,"81,2",0,69,2,67,PP,"39,1",Cs,"24,6",6,27,17,6,11,0,0,0,"8,7","39,1","24,6","8,7","15,9","0,0","0,0","0,0"
09200,MAMBRILLAS DE LARA,Mambrillas de Lara,Burgos,46,58,25,"43,1",29,"50,0",45,"77,6",1,44,0,44,PSOE,"47,7",PP,"22,7",21,10,5,0,3,0,0,5,"47,7","22,7","11,4","0,0","6,8","0,0","0,0","11,4"
09200,PEDROSA DEL PRÍNCIPE,Mambrillas de Lara,Burgos,46,171,83,"48,5",113,"66,1",136,"79,5",2,134,0,134,PP,"54,5",PSOE,"27,6",37,73,15,2,6,0,0,1,"27,6","54,5","11,2","1,5","4,5","0,0","0,0","0,7"
09201,MAMOLAR,Mamolar,Burgos,27,28,12,"42,9",16,"57,1",21,"75,0",0,21,0,21,PP,"52,4",PSOE,"28,6",6,11,2,1,0,0,0,1,"28,6","52,4","9,5","4,8","0,0","0,0","0,0","4,8"
09201,PEDROSA DE RIO URBEL,Mamolar,Burgos,27,226,107,"47,3",145,"64,2",200,"88,5",3,197,1,196,PP,"40,1",PSOE,"26,9",53,79,31,9,19,0,0,5,"26,9","40,1","15,7","4,6","9,6","0,0","0,0","2,5"
09202,MANCILES,Manciles,Burgos,22,22,10,"45,5",15,"68,2",21,"95,5",0,21,2,19,PP,"76,2",PSOE,"4,8",1,16,1,1,0,0,0,0,"4,8","76,2","4,8","4,8","0,0","0,0","0,0","0,0"
09206,MAZUELA,Mazuela,Burgos,59,54,25,"46,3",31,"57,4",46,"85,2",0,46,0,46,PP,"50,0",PSOE,"19,6",9,23,8,2,3,0,0,1,"19,6","50,0","17,4","4,3","6,5","0,0","0,0","2,2"
09208,MECERREYES,Mecerreyes,Burgos,196,176,71,"40,3",94,"53,4",116,"65,9",1,115,1,114,PP,"46,1",PSOE,"22,6",26,53,23,1,8,0,0,3,"22,6","46,1","20,0","0,9","7,0","0,0","0,0","2,6"
09208,PEÑARANDA DE DUERO,Mecerreyes,Burgos,196,448,154,"34,4",244,"54,5",318,"71,0",3,315,5,310,PSOE,"36,8",PP,"28,9",116,91,52,23,25,0,0,3,"36,8","28,9","16,5","7,3","7,9","0,0","0,0","1,0"
09209,PIÉRNIGAS,Medina de Pomar,Burgos,5834,49,18,"36,7",25,"51,0",31,"63,3",0,31,2,29,PP,"67,7",PSOE,"9,7",3,21,2,1,1,0,0,1,"9,7","67,7","6,5","3,2","3,2","0,0","0,0","3,2"
09209,PRADOLUENGO,Medina de Pomar,Burgos,5834,1042,466,"44,7",653,"62,7",835,"80,1",13,822,8,814,PSOE,"42,0",PP,"29,7",345,244,113,53,33,0,0,26,"42,0","29,7","13,7","6,4","4,0","0,0","0,0","3,2"
09209,PINILLA DE LOS BARRUECOS,Medina de Pomar,Burgos,5834,87,31,"35,6",47,"54,0",66,"75,9",0,66,1,65,PSOE,"57,6",PP,"28,8",38,19,2,3,1,0,0,2,"57,6","28,8","3,0","4,5","1,5","0,0","0,0","3,0"
09209,PRÁDANOS DE BUREBA,Medina de Pomar,Burgos,5834,50,23,"46,0",23,"46,0",42,"84,0",0,42,3,39,PP,"52,4",Cs,"11,9",3,22,5,3,5,0,0,1,"7,1","52,4","11,9","7,1","11,9","0,0","0,0","2,4"
09209,PINILLA TRASMONTE,Medina de Pomar,Burgos,5834,159,53,"33,3",74,"46,5",91,"57,2",4,87,0,87,PP,"39,1",PSOE,"26,4",23,34,20,3,5,0,0,2,"26,4","39,1","23,0","3,4","5,7","0,0","0,0","2,3"
09209,MEDINA DE POMAR,Medina de Pomar,Burgos,5834,4412,1577,"35,7",2355,"53,4",3184,"72,2",64,3120,33,3087,PSOE,"34,5",PP,"25,9",1075,807,698,244,208,0,0,55,"34,5","25,9","22,4","7,8","6,7","0,0","0,0","1,8"
09209,PINEDA DE LA SIERRA,Medina de Pomar,Burgos,5834,98,49,"50,0",76,"77,6",87,"88,8",0,87,0,87,PP,"44,8",PSOE,"33,3",29,39,8,3,7,0,0,1,"33,3","44,8","9,2","3,4","8,0","0,0","0,0","1,1"
09209,PINEDA TRASMONTE,Medina de Pomar,Burgos,5834,114,58,"50,9",78,"68,4",96,"84,2",2,94,3,91,PP,"56,4",PSOE,"19,1",18,53,17,0,2,0,0,1,"19,1","56,4","18,1","0,0","2,1","0,0","0,0","1,1"
09209,POZA DE LA SAL,Medina de Pomar,Burgos,5834,256,124,"48,4",172,"67,2",215,"84,0",2,213,3,210,PSOE,"42,7",PP,"40,8",91,87,18,6,7,0,0,1,"42,7","40,8","8,5","2,8","3,3","0,0","0,0","0,5"
09209,PERAL DE ARLANZA,Medina de Pomar,Burgos,5834,159,60,"37,7",104,"65,4",127,"79,9",3,124,4,120,PP,"46,0",PSOE,"28,2",35,57,18,3,7,0,0,0,"28,2","46,0","14,5","2,4","5,6","0,0","0,0","0,0"
09209,PINILLA DE LOS MOROS,Medina de Pomar,Burgos,5834,29,17,"58,6",22,"75,9",25,"86,2",0,25,3,22,PP,"36,0",PSOE,"24,0",6,9,3,2,2,0,0,0,"24,0","36,0","12,0","8,0","8,0","0,0","0,0","0,0"
09211,MELGAR DE FERNAMENTAL,Melgar de Fernamental,Burgos,1553,1370,591,"43,1",822,"60,0",1061,"77,4",11,1050,19,1031,PP,"43,8",PSOE,"34,5",362,460,117,20,48,0,0,24,"34,5","43,8","11,1","1,9","4,6","0,0","0,0","2,3"
09211,PRESENCIO,Melgar de Fernamental,Burgos,1553,166,74,"44,6",100,"60,2",121,"72,9",1,120,5,115,PP,"47,5",PSOE,"32,5",39,57,8,7,4,0,0,0,"32,5","47,5","6,7","5,8","3,3","0,0","0,0","0,0"
09213,LA PUEBLA DE ARGANZON,Merindad de Cuesta-Urria,Burgos,284,387,125,"32,3",213,"55,0",257,"66,4",12,245,11,234,PSOE,"35,5",Podemos,"24,5",87,33,21,60,9,0,0,24,"35,5","13,5","8,6","24,5","3,7","0,0","0,0","9,8"
09213,PUENTEDURA,Merindad de Cuesta-Urria,Burgos,284,104,47,"45,2",73,"70,2",82,"78,8",2,80,0,80,PSOE,"51,3",Podemos,"17,5",41,11,12,14,0,0,0,2,"51,3","13,8","15,0","17,5","0,0","0,0","0,0","2,5"
09213,MERINDAD DE CUESTA-URRÍA,Merindad de Cuesta-Urria,Burgos,284,268,88,"32,8",126,"47,0",170,"63,4",0,170,1,169,PP,"44,7",PSOE,"21,8",37,76,20,24,9,0,0,3,"21,8","44,7","11,8","14,1","5,3","0,0","0,0","1,8"
09214,QUEMADA,Merindad de Montija,Burgos,730,166,41,"24,7",82,"49,4",113,"68,1",1,112,3,109,PP,"41,1",Cs,"28,6",22,46,32,4,2,0,0,3,"19,6","41,1","28,6","3,6","1,8","0,0","0,0","2,7"
09214,MERINDAD DE MONTIJA,Merindad de Montija,Burgos,730,633,240,"37,9",366,"57,8",443,"70,0",8,435,9,426,PSOE,"42,3",PP,"34,3",184,149,41,30,15,0,0,7,"42,3","34,3","9,4","6,9","3,4","0,0","0,0","1,6"
09214,QUINTANABUREBA,Merindad de Montija,Burgos,730,27,7,"25,9",14,"51,9",20,"74,1",1,19,0,19,PP,"57,9",PSOE,"31,6",6,11,2,0,0,0,0,0,"31,6","57,9","10,5","0,0","0,0","0,0","0,0","0,0"
09215,QUINTANAÉLEZ,Merindad de Sotoscueva,Burgos,409,44,12,"27,3",33,"75,0",26,"59,1",0,26,0,26,PP,"73,1",PSOE,"15,4",4,19,2,0,0,0,0,1,"15,4","73,1","7,7","0,0","0,0","0,0","0,0","3,8"
09215,MERINDAD DE SOTOSCUEVA,Merindad de Sotoscueva,Burgos,409,365,150,"41,1",242,"66,3",305,"83,6",2,303,3,300,PP,"41,6",PSOE,"36,0",109,126,25,22,12,0,0,6,"36,0","41,6","8,3","7,3","4,0","0,0","0,0","2,0"
09215,QUINTANAORTUÑO,Merindad de Sotoscueva,Burgos,409,198,69,"34,8",105,"53,0",153,"77,3",2,151,2,149,PSOE,"41,1",Cs,"17,9",62,25,27,21,12,0,0,2,"41,1","16,6","17,9","13,9","7,9","0,0","0,0","1,3"
09215,QUINTANA DEL PIDIO,Merindad de Sotoscueva,Burgos,409,136,52,"38,2",77,"56,6",103,"75,7",2,101,2,99,PSOE,"35,6",PP,"24,8",36,25,24,8,6,0,0,0,"35,6","24,8","23,8","7,9","5,9","0,0","0,0","0,0"
09216,MERINDAD DE VALDEPORRES,Merindad de Valdeporres,Burgos,431,374,156,"41,7",235,"62,8",302,"80,7",5,297,4,293,PSOE,"37,4",PP,"36,4",111,108,20,28,15,0,0,11,"37,4","36,4","6,7","9,4","5,1","0,0","0,0","3,7"
09216,QUINTANAPALLA,Merindad de Valdeporres,Burgos,431,88,34,"38,6",58,"65,9",72,"81,8",0,72,1,71,PP,"40,3",PSOE,"27,8",20,29,10,3,7,0,0,2,"27,8","40,3","13,9","4,2","9,7","0,0","0,0","2,8"
09216,QUINTANAR DE LA SIERRA,Merindad de Valdeporres,Burgos,431,1371,423,"30,9",713,"52,0",958,"69,9",10,948,7,941,PSOE,"38,0",PP,"36,2",360,343,142,39,45,0,0,12,"38,0","36,2","15,0","4,1","4,7","0,0","0,0","1,3"
09217,QUINTANAVIDES,Merindad de Valdivielso,Burgos,386,75,24,"32,0",38,"50,7",60,"80,0",0,60,2,58,PSOE,"40,0",PP,"25,0",24,15,7,1,8,0,0,3,"40,0","25,0","11,7","1,7","13,3","0,0","0,0","5,0"
09217,MERINDAD DE VALDIVIELSO,Merindad de Valdivielso,Burgos,386,348,138,"39,7",208,"59,8",293,"84,2",6,287,8,279,PP,"33,4",PSOE,"32,4",93,96,42,35,10,0,0,3,"32,4","33,4","14,6","12,2","3,5","0,0","0,0","1,0"
09218,QUINTANILLA DE LA MATA,Milagros,Burgos,438,101,41,"40,6",71,"70,3",84,"83,2",1,83,3,80,PSOE,"43,4",PP,"21,7",36,18,13,6,2,0,0,5,"43,4","21,7","15,7","7,2","2,4","0,0","0,0","6,0"
09218,MILAGROS,Milagros,Burgos,438,347,142,"40,9",207,"59,7",260,"74,9",0,260,0,260,PSOE,"43,5",PP,"30,4",113,79,34,12,13,0,0,9,"43,5","30,4","13,1","4,6","5,0","0,0","0,0","3,5"
09219,REINOSO,Miranda de Ebro,Burgos,35528,15,6,"40,0",7,"46,7",15,"100,0",1,14,2,12,PSOE,"35,7",PP,"14,3",5,2,2,1,0,0,0,2,"35,7","14,3","14,3","7,1","0,0","0,0","0,0","14,3"
09219,RABANERA DEL PINAR,Miranda de Ebro,Burgos,35528,98,47,"48,0",55,"56,1",80,"81,6",0,80,1,79,PP,"31,3",Cs,"25,0",12,25,20,6,9,0,0,7,"15,0","31,3","25,0","7,5","11,3","0,0","0,0","8,8"
